"","iso3","country","hdicode","hdi_rank_2022","gii_rank_2022","year","hdi","life_expectancy","pop_millions","hdi_f","hdi_m","life_expec_f","life_expec_m","expec_yr_school","expec_yr_school_f","expec_yr_school_m","mean_yr_school","mean_yr_school_f","mean_yr_school_m","gross_inc_percap","gross_inc_percap_f","gross_inc_percap_m","gender_development","gender_inequality","secondary_education_f_%","secondary_education_m_%","seats_in_parliament_f_%","seats_in_parliament_m_%","labour_participation_f_%","labour_participation_m_%","co2_emission_tons","mat_footprint_percap_tons"
"4784","RUS","Russian Federation","Very High",56,43,2021,0.818,69.419,145.102755,0.822070866,0.811800327,74.773,64.209,15.66174936,15.84734259,15.48440459,12.41152954,12.48219967,12.32425976,27480.33008,20869.43641,35103.31448,1.013,0.186,98.27648926,98.94474792,16.4516129,83.5483871,55.42,70.59,11.79848928,11.9341
"4785","RUS","Russian Federation","Very High",56,43,2022,0.821,70.116,144.713314,0.829113224,0.811700148,75.702,64.689,15.66174936,15.84734259,15.48440459,12.41152954,12.48219967,12.32425976,26991.84961,21781.1736,33000.80885,1.021,0.178,98.27648926,98.94474792,17.77059774,82.22940226,55.53,70.33,11.79848928,11.351
"4786","RWA","Rwanda","Low",161,98,1990,NA,48.431,7.3199625,NA,NA,50.473,46.517,5.753600121,5.597350121,5.911590099,1.902254862,1.14073664,2.918371101,929.7830247,NA,NA,NA,NA,2.841769346,7.055672931,17.14285714,82.85714286,NA,NA,0.071565945,1.9609
"4787","RWA","Rwanda","Low",161,98,1991,NA,46.519,7.485681,NA,NA,48.741,44.454,5.741516749,5.713247386,6.016820994,1.947649581,1.198740198,2.94719452,885.203655,NA,NA,NA,NA,2.995487831,7.077623913,17.14285714,82.85714286,NA,NA,0.063072418,2.3213
"4788","RWA","Rwanda","Low",161,98,1992,NA,44.319,7.6572075,NA,NA,46.711,42.12,5.729433378,5.336814866,6.122051889,1.993044299,1.256743756,2.976017938,916.8629551,NA,NA,NA,NA,3.149206315,7.099574896,17.14285714,82.85714286,NA,NA,0.06261943,2.2492
"4789","RWA","Rwanda","Low",161,98,1993,NA,42.166,7.90474,NA,NA,44.668,39.888,5.717350006,5.207417228,6.227282784,2.038439017,1.314747314,3.004841356,814.3036219,NA,NA,NA,NA,3.302924799,7.121525878,17.14285714,82.85714286,NA,NA,0.061096254,1.9443
"4790","RWA","Rwanda","Low",161,98,1994,NA,14.098,6.732665,NA,NA,15.663,13.071,5.705266635,5.07801959,6.332513679,2.083833736,1.372750872,3.033664775,476.6623367,NA,NA,NA,NA,3.456643283,7.143476861,17.14285714,82.85714286,NA,NA,0.068638496,2.3106
"4791","RWA","Rwanda","Low",161,98,1995,0.279,39.969,5.686897,0.251297077,0.30751662,41.756,38.147,5.693183263,4.948621952,6.437744574,2.129228454,1.43075443,3.062488193,768.9260202,678.908199,864.9840711,0.817,0.597,3.610361767,7.165427843,17.14285714,82.85714286,85.09,87.11,0.07996628,1.9039
"4792","RWA","Rwanda","Low",161,98,1996,0.28,40.698,6.7155095,0.252762484,0.308594437,42.153,39.2,5.681099892,4.819224314,6.542975469,2.194078051,1.511959411,3.096115514,725.6764399,681.308668,772.9664116,0.819,0.597,3.903640454,7.573088946,17.14285714,82.85714286,85.09,87.11,0.069099741,1.7799
"4793","RWA","Rwanda","Low",161,98,1997,0.281,40.64,7.666732,0.25099765,0.310458021,42.451,38.784,5.66901652,4.689826676,6.648206364,2.258927649,1.593164392,3.129742836,724.0771646,642.2615076,811.18937,0.808,0.593,4.196919141,7.980750049,17.14285714,82.85714286,85.62,86.36,0.062938159,1.8432
"4794","RWA","Rwanda","Low",161,98,1998,0.289,41.681,7.9146455,0.258199717,0.318480556,43.651,39.662,5.656933149,4.560429038,6.753437259,2.323777247,1.674369373,3.163370157,763.0930585,681.4030966,850.2520185,0.811,0.589,4.490197828,8.388411151,17.14285714,82.85714286,86.15,85.61,0.060839115,2.0209
"4795","RWA","Rwanda","Low",161,98,1999,0.303,44.616,8.009587,0.268077367,0.338386603,45.794,43.38,5.644849777,4.431031401,6.858668154,2.388626844,1.755574354,3.196997478,789.2675029,709.7168007,874.563672,0.792,0.585,4.783476515,8.796072254,17.14285714,82.85714286,86.67,84.85,0.062752299,2.0984
"4796","RWA","Rwanda","Low",161,98,2000,0.328,47.129,8.1099885,0.302527916,0.353818647,48.281,45.902,6.472990036,5.982081023,6.963899049,2.453476442,1.836779335,3.2306248,842.8199317,763.1769886,928.6115729,0.855,0.56,5.076755202,9.203733357,25.71428571,74.28571429,87.2,84.1,0.063517965,2.0393
"4797","RWA","Rwanda","Low",161,98,2001,0.346,49.021,8.223941,0.324698398,0.368415357,50.11,47.849,6.96875,6.872220039,7.069129944,2.570205717,1.948919547,3.348320424,898.240539,804.6269698,999.5400526,0.881,0.552,5.339694715,9.598851041,25.67567568,74.32432432,82.28,80.86,0.063519425,2.212
"4798","RWA","Rwanda","Low",161,98,2002,0.367,51.032,8.372306,0.346471613,0.389100646,51.87,50.124,7.483439922,7.393690109,7.578790188,2.686934993,2.061059759,3.466016049,1000.495575,923.7583756,1083.788952,0.89,0.543,5.602634227,9.993968725,25.67567568,74.32432432,77.36,77.61,0.061974562,2.1792
"4799","RWA","Rwanda","Low",161,98,2003,0.385,53.368,8.5679915,0.361283334,0.409340218,54.007,52.672,8.123869896,8.012499809,8.242420197,2.803664269,2.173199972,3.583711674,994.9886857,887.3921364,1111.672513,0.883,0.499,5.86557374,10.38908641,45,55,79.77,78.84,0.059418823,2.056
"4800","RWA","Rwanda","Low",161,98,2004,0.403,55.491,8.7918525,0.381531263,0.426825414,56.236,54.666,8.727230072,8.662329674,8.79681015,2.920393544,2.285340184,3.701407298,1041.9022,935.6716731,1156.737609,0.894,0.485,6.128513252,10.78420409,45.28301887,54.71698113,82.19,80.07,0.058663401,1.9447
"4801","RWA","Rwanda","Low",161,98,2005,0.421,57.316,9.0262995,0.399468325,0.442701399,58.206,56.316,9.165909767,9.091625786,9.211680031,3.03712282,2.397480396,3.819102923,1115.20756,1008.134485,1230.618236,0.902,0.475,6.391452765,11.17932178,45.28301887,54.71698113,84.6,81.3,0.056969086,2.1553
"4802","RWA","Rwanda","Low",161,98,2006,0.44,58.714,9.2700655,0.415489022,0.465309045,59.802,57.491,9.967000008,9.520921898,10.41307812,3.181953588,2.559890358,3.939200499,1186.117771,1064.821764,1316.519567,0.893,0.467,6.731251519,11.71241707,45.28301887,54.71698113,82.76,80.49,0.055492593,2.149
"4803","RWA","Rwanda","Low",161,98,2007,0.454,59.965,9.5231685,0.429943591,0.479172662,61.158,58.628,10.40380955,9.95021801,10.85740108,3.326784356,2.72230032,4.059298075,1248.492232,1112.929683,1393.888108,0.897,0.465,7.071050274,12.24551235,45.28301887,54.71698113,80.93,79.69,0.056932735,2.0522
"4804","RWA","Rwanda","Low",161,98,2008,0.465,61.134,9.7819965,0.444677829,0.485160628,62.523,59.582,10.36229038,10.26829109,10.45628967,3.471615124,2.884710282,4.179395651,1347.69975,1192.661706,1513.62752,0.917,0.456,7.410849028,12.77860764,50.94339623,49.05660377,79.09,78.88,0.053958313,2.3416
"4805","RWA","Rwanda","Low",161,98,2009,0.477,61.958,10.043737,0.457430124,0.496363599,63.403,60.349,10.8391304,10.80881023,10.87115955,3.616445892,3.047120245,4.299493228,1395.347402,1225.493336,1576.7775,0.922,0.453,7.750647783,13.31170293,50.94339623,49.05660377,77.26,78.07,0.055582897,2.445
"4806","RWA","Rwanda","Low",161,98,2010,0.485,62.54,10.309031,0.469183599,0.502139684,64.181,60.738,11.03831959,11.05012035,11.02717018,3.76127666,3.209530207,4.419590804,1456.563812,1314.379167,1608.169173,0.934,0.453,8.090446538,13.84479822,50.94339623,49.05660377,75.42,77.26,0.056356412,2.4619
"4807","RWA","Rwanda","Low",161,98,2011,0.493,63.261,10.576932,0.477885043,0.508345724,65.09,61.247,11.20827961,11.27575016,11.14078045,3.763438313,3.234665082,4.388365434,1532.53559,1372.055464,1703.378581,0.94,0.448,8.757908377,14.61935431,51.88679245,48.11320755,73.59,76.46,0.060847512,2.683
"4808","RWA","Rwanda","Low",161,98,2012,0.501,64.009,10.840334,0.486575605,0.514606795,65.873,61.946,11.3453598,11.42127037,11.27147961,3.765599966,3.259799957,4.357140064,1616.440083,1463.447496,1779.005784,0.946,0.439,9.425370216,15.39391041,51.88679245,48.11320755,71.75,75.65,0.066277478,2.6736
"4809","RWA","Rwanda","Low",161,98,2013,0.502,64.426,11.1013495,0.487590154,0.516694138,66.089,62.571,11.05461025,11.16030025,10.95145035,3.910889983,3.419999957,4.496710062,1647.251746,1486.363482,1817.810841,0.944,0.428,9.408804893,15.25738001,57.54716981,42.45283019,77.74,79.55,0.070466205,2.7114
"4810","RWA","Rwanda","Low",161,98,2014,0.507,64.94,11.3684515,0.491925332,0.522446869,66.906,62.764,11.02917957,11.1648798,10.89424038,4.05618,3.580199957,4.63628006,1697.05078,1467.174204,1940.215404,0.942,0.421,9.392239571,15.12084961,57.54716981,42.45283019,83.72,83.44,0.072991474,2.3707
"4811","RWA","Rwanda","Low",161,98,2015,0.509,65.298,11.642959,0.494654786,0.523330783,67.16,63.219,10.63661003,10.72904015,10.54533958,4.095149994,3.652090073,4.668950081,1810.583718,1608.942645,2023.4538,0.945,0.422,9.719920158,14.93908024,57.54716981,42.45283019,74.08,77.93,0.083327615,2.5207
"4812","RWA","Rwanda","Low",161,98,2016,0.518,65.737,11.9308995,0.501706652,0.533066096,67.924,63.33,11.0656004,11.07699013,11.05828953,4.175089995,3.742096742,4.718863328,1856.519828,1590.218058,2137.123095,0.941,0.415,10.17266337,15.33601697,57.54716981,42.45283019,64.44,72.41,0.087864293,2.4523
"4813","RWA","Rwanda","Low",161,98,2017,0.52,65.941,12.230339,0.493704498,0.542259135,68.104,63.556,11.11161041,11.15310001,11.07409,4.255029996,3.832103411,4.768776576,1874.026933,1339.772907,2436.000497,0.91,0.413,10.62540658,15.73295371,55.66037736,44.33962264,54.8,66.9,0.094445461,2.5716
"4814","RWA","Rwanda","Low",161,98,2018,0.522,66.251,12.5318075,0.503983581,0.539055787,68.266,64.013,10.78695965,10.81149006,10.76706982,4.334969997,3.922110081,4.818689823,1976.647017,1631.708392,2338.862456,0.935,0.412,11.0781498,16.12989044,55.66037736,44.33962264,54.25,67.35,0.102730588,2.7142
"4815","RWA","Rwanda","Low",161,98,2019,0.531,66.437,12.835028,0.512696475,0.548322193,68.48,64.18,10.85398006,10.88945007,10.82271004,4.6066401,4.222090006,5.085304976,2117.985372,1721.119909,2534.031582,0.935,0.411,12.83987474,17.43488503,55.66037736,44.33962264,51.94,65.79,0.106949513,2.4427
"4816","RWA","Rwanda","Low",161,98,2020,0.535,66.774,13.1463615,0.518829107,0.550537514,68.996,64.358,11.03049342,11.09107685,10.97535992,4.878310204,4.522069931,5.351920128,2019.536807,1672.695295,2382.581847,0.942,0.4,14.60159969,18.73987961,55.66037736,44.33962264,56.72,69.34,0.10434826,2.3685
"4817","RWA","Rwanda","Low",161,98,2021,0.539,66.072,13.4618875,0.515914553,0.55890209,68.164,63.798,11.20700677,11.29270363,11.1280098,4.878310204,4.522069931,5.351920128,2192.841147,1622.036995,2789.436395,0.923,0.4,14.60159969,18.73987961,55.66037736,44.33962264,52.59,64.37,0.115399861,3.4513
"4818","RWA","Rwanda","Low",161,98,2022,0.548,67.129,13.7766975,0.523555778,0.568669607,69.244,64.813,11.38352013,11.49433041,11.28065968,4.878310204,4.522069931,5.351920128,2316.809277,1662.218331,3000.009352,0.921,0.4,14.60159969,18.73987961,54.71698113,45.28301887,54.76,66.21,0.115399861,3.4127
"4819","KNA","Saint Kitts and Nevis","Very High",51,NA,1990,NA,65.188,0.040636,NA,NA,67.61,62.778,12.99134617,12.76037908,13.22177448,NA,NA,NA,14154.97749,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,2.614922729,NA
"4820","KNA","Saint Kitts and Nevis","Very High",51,NA,1991,NA,66.15,0.040542,NA,NA,68.682,63.656,13.04926873,12.90624563,13.19029465,NA,NA,NA,13714.72219,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,2.620985645,NA
"4821","KNA","Saint Kitts and Nevis","Very High",51,NA,1992,NA,66.972,0.0409,NA,NA,69.74,64.27,13.10744953,13.0537796,13.15888977,NA,NA,NA,13963.79869,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,2.687530562,NA
"4822","KNA","Saint Kitts and Nevis","Very High",51,NA,1993,NA,67.58,0.0414465,NA,NA,70.218,64.983,13.16588974,13.20300007,13.12755966,NA,NA,NA,14665.09468,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,2.740367216,NA
"4823","KNA","Saint Kitts and Nevis","Very High",51,NA,1994,NA,67.294,0.0420005,NA,NA,70.055,64.602,13.26058846,13.32288138,13.19771036,NA,NA,NA,15258.67911,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,2.878740982,NA
"4824","KNA","Saint Kitts and Nevis","Very High",51,NA,1995,NA,67.152,0.04255,NA,NA,70.011,64.391,13.35528717,13.44276269,13.26786105,NA,NA,NA,16062.6932,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.01386604,NA
"4825","KNA","Saint Kitts and Nevis","Very High",51,NA,1996,NA,67.313,0.0430975,NA,NA,69.996,64.704,13.44998589,13.562644,13.33801174,NA,NA,NA,16504.60878,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.060537856,NA
"4826","KNA","Saint Kitts and Nevis","Very High",51,NA,1997,NA,67.853,0.0436555,NA,NA,70.589,65.192,13.5446846,13.68252532,13.40816243,NA,NA,NA,17266.55897,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.273318673,NA
"4827","KNA","Saint Kitts and Nevis","Very High",51,NA,1998,NA,67.69,0.0442305,NA,NA,70.226,65.216,13.63938332,13.80240663,13.47831313,NA,NA,NA,16626.36447,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.396337328,NA
"4828","KNA","Saint Kitts and Nevis","Very High",51,NA,1999,NA,68.709,0.0448255,NA,NA,71.015,66.445,13.73408203,13.92228794,13.54846382,NA,NA,NA,16858.8409,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.596653653,NA
"4829","KNA","Saint Kitts and Nevis","Very High",51,NA,2000,NA,69.781,0.045461,NA,NA,72.29,67.348,13.82878075,14.04216925,13.61861451,NA,NA,NA,18839.07114,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.788082092,NA
"4830","KNA","Saint Kitts and Nevis","Very High",51,NA,2001,NA,70.2,0.0459855,NA,NA,72.838,67.673,13.92347946,14.16205057,13.68876521,NA,NA,NA,19491.22433,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,3.824424825,NA
"4831","KNA","Saint Kitts and Nevis","Very High",51,NA,2002,NA,70.452,0.046264,NA,NA,73.672,67.447,14.01817818,14.28193188,13.7589159,NA,NA,NA,19593.4601,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,4.276759467,NA
"4832","KNA","Saint Kitts and Nevis","Very High",51,NA,2003,NA,70.768,0.0464305,NA,NA,74.466,67.378,14.11287689,14.40181319,13.82906659,NA,NA,NA,18496.40258,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,4.261377097,NA
"4833","KNA","Saint Kitts and Nevis","Very High",51,NA,2004,NA,71.303,0.0465795,NA,NA,75.196,67.755,14.20757561,14.5216945,13.89921729,NA,NA,NA,19518.34013,NA,NA,NA,NA,NA,NA,0.01,99.99,NA,NA,4.56225848,NA
"4834","KNA","Saint Kitts and Nevis","Very High",51,NA,2005,0.759,71.362,0.0467255,NA,NA,74.639,68.309,14.30227432,14.64157581,13.96936798,8.524296424,8.512123253,8.536469595,21733.44757,NA,NA,NA,NA,NA,NA,0.01,99.99,NA,NA,4.234563938,NA
"4835","KNA","Saint Kitts and Nevis","Very High",51,NA,2006,0.765,71.288,0.046874,NA,NA,74.317,68.453,14.39697304,14.76145713,14.03951867,8.733878601,8.745180259,8.722576942,22778.56418,NA,NA,NA,NA,NA,NA,0.01,99.99,NA,NA,4.299185049,NA
"4836","KNA","Saint Kitts and Nevis","Very High",51,NA,2007,0.769,71.367,0.047015,NA,NA,74.614,68.365,14.49167175,14.88133844,14.10966937,8.948613659,8.98448562,8.912741698,23012.43189,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.598106987,NA
"4837","KNA","Saint Kitts and Nevis","Very High",51,NA,2008,0.776,71.374,0.0471555,NA,NA,74.768,68.265,14.58637047,15.00121975,14.17982006,9.16862829,9.230204259,9.10705232,24402.38069,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.5843583,NA
"4838","KNA","Saint Kitts and Nevis","Very High",51,NA,2009,0.782,71.393,0.0472865,NA,NA,74.995,68.129,15.16564878,15.47301817,14.86863184,9.394052298,9.482505403,9.305599194,23490.05043,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.726557543,NA
"4839","KNA","Saint Kitts and Nevis","Very High",51,NA,2010,0.79,71.27,0.047403,NA,NA,74.434,68.376,15.74492709,15.94481659,15.55744362,9.625018683,9.741562691,9.508474675,23555.68933,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.637681159,NA
"4840","KNA","Saint Kitts and Nevis","Very High",51,NA,2011,0.801,71.538,0.0475815,NA,NA,74.614,68.722,16.3242054,16.41661501,16.2462554,9.861663711,10.00755429,9.715773135,23895.95869,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.851306194,NA
"4841","KNA","Saint Kitts and Nevis","Very High",51,NA,2012,0.809,71.669,0.047727,NA,NA,74.795,68.812,16.90348371,16.88841343,16.93506718,10.104127,10.280663,9.927591,23871.34187,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.60619775,NA
"4842","KNA","Saint Kitts and Nevis","Very High",51,NA,2013,0.819,71.457,0.0477665,NA,NA,75.196,68.128,17.48276202,17.36021185,17.62387896,10.3525516,10.5610764,10.1440268,25310.14911,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.678962464,NA
"4843","KNA","Saint Kitts and Nevis","Very High",51,NA,2014,0.827,70.966,0.0477895,NA,NA,74.928,67.472,18.06204033,17.83201027,18.31269073,10.6009762,10.8414898,10.3604626,27104.51568,NA,NA,NA,NA,NA,NA,6.666666667,93.33333333,NA,NA,4.830191048,NA
"4844","KNA","Saint Kitts and Nevis","Very High",51,NA,2015,0.829,70.763,0.04779,NA,NA,74.921,67.114,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,27281.73974,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,4.906884285,NA
"4845","KNA","Saint Kitts and Nevis","Very High",51,NA,2016,0.836,71.74,0.0477875,NA,NA,75.941,68.036,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,28360.95418,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,4.983677911,NA
"4846","KNA","Saint Kitts and Nevis","Very High",51,NA,2017,0.836,71.84,0.0477855,NA,NA,75.922,68.212,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,27979.47497,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,5.060583865,NA
"4847","KNA","Saint Kitts and Nevis","Very High",51,NA,2018,0.835,71.467,0.047761,NA,NA,75.085,68.206,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,28652.85559,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,5.139967756,NA
"4848","KNA","Saint Kitts and Nevis","Very High",51,NA,2019,0.838,71.572,0.0477115,NA,NA,75.195,68.294,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,29909.86839,NA,NA,NA,NA,NA,NA,13.33333333,86.66666667,NA,NA,5.298876593,NA
"4849","KNA","Saint Kitts and Nevis","Very High",51,NA,2020,0.832,71.627,0.0476425,NA,NA,75.266,68.322,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,26342.47788,NA,NA,NA,NA,NA,NA,25,75,NA,NA,4.845094664,NA
"4850","KNA","Saint Kitts and Nevis","Very High",51,NA,2021,0.832,71.682,0.0476065,NA,NA,75.341,68.346,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,26121.23865,NA,NA,NA,NA,NA,NA,25,75,NA,NA,4.672520271,NA
"4851","KNA","Saint Kitts and Nevis","Very High",51,NA,2022,0.838,72.027,0.0476575,NA,NA,75.666,68.682,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,28441.68074,NA,NA,NA,NA,NA,NA,31.25,68.75,NA,NA,4.672520271,NA
"4852","LCA","Saint Lucia","High",108,82,1990,0.666,70.326,0.142301,0.650752796,0.672694371,72.461,68.095,11.76698299,12.44212474,11.10626597,6.565525952,6.62215704,6.502089164,10161.15395,6608.130781,13824.47536,0.967,0.456,24.47870989,22.32230394,14.28571429,85.71428571,48.54,78.89,1.261691766,NA
"4853","LCA","Saint Lucia","High",108,82,1991,0.668,70.602,0.1442685,0.653372099,0.67472077,72.858,68.265,11.81594472,12.4765115,11.16821445,6.654469967,6.721950054,6.57983017,10032.70704,6514.919818,13654.89528,0.968,0.448,25.70116997,23.32098007,14.28571429,85.71428571,48.54,78.89,1.320667092,NA
"4854","LCA","Saint Lucia","High",108,82,1992,0.674,70.799,0.14642,0.66503773,0.67706962,73.436,68.127,11.86511018,12.51099329,11.23050847,6.744618918,6.823246906,6.658500671,10716.15416,7530.981556,13992.94704,0.982,0.432,26.98467937,24.36433591,14.28571429,85.71428571,54.87,78.9,1.451372763,NA
"4855","LCA","Saint Lucia","High",108,82,1993,0.676,71.114,0.1485955,0.672066753,0.676659507,73.594,68.588,11.91448021,12.54557037,11.29314995,6.834767869,6.924543757,6.737171173,10469.26832,8251.780122,12749.11888,0.993,0.423,28.26818878,25.40769175,14.28571429,85.71428571,61.2,78.9,1.578115011,NA
"4856","LCA","Saint Lucia","High",108,82,1994,0.677,70.992,0.1505615,0.673296965,0.67868708,73.359,68.58,11.96405567,12.58024302,11.35614083,6.92491682,7.025840609,6.815841675,10550.92238,8348.354457,12813.77105,0.992,0.421,29.55169818,26.4510476,14.28571429,85.71428571,59.6,76.3,1.727804677,NA
"4857","LCA","Saint Lucia","High",108,82,1995,0.679,71.002,0.152348,0.674768365,0.680129945,73.399,68.582,12.01363113,12.61491567,11.41913171,7.01506577,7.12713746,6.894512177,10469.43177,8287.852806,12709.02211,0.992,0.428,30.83520759,27.49440344,14.28571429,85.71428571,58.2,78.5,1.803765064,NA
"4858","LCA","Saint Lucia","High",108,82,1996,0.683,70.904,0.153969,0.675811258,0.686467317,73.013,68.752,12.06320659,12.64958832,11.48212259,7.105214721,7.228434312,6.973182678,11090.10405,8469.354326,13778.61216,0.984,0.424,32.11871699,28.53775928,14.28571429,85.71428571,58.1,77.7,1.903759848,NA
"4859","LCA","Saint Lucia","High",108,82,1997,0.683,70.775,0.155454,0.67381892,0.688997852,72.419,69.057,12.11278204,12.68426098,11.54511348,7.195363672,7.329731163,7.05185318,10916.89527,8308.535688,13590.62949,0.978,0.45,33.4022264,29.58111512,14.28571429,85.71428571,59.7,78.4,1.90911781,NA
"4860","LCA","Saint Lucia","High",108,82,1998,0.687,70.69,0.156855,0.677559865,0.693435836,72.301,69.018,12.1623575,12.71893363,11.60810436,7.285512623,7.431028015,7.130523682,11559.68774,8753.294472,14433.98638,0.977,0.442,34.6857358,30.62447096,14.28571429,85.71428571,59.5,77,2.07899015,NA
"4861","LCA","Saint Lucia","High",108,82,1999,0.691,70.709,0.1582555,0.685755933,0.693268498,72.654,68.748,12.21193296,12.75360628,11.67109524,7.375661574,7.532324866,7.209194183,11905.5544,9660.570817,14203.37041,0.989,0.437,35.96924521,31.6678268,13.79310345,86.20689655,62,77,2.130029825,NA
"4862","LCA","Saint Lucia","High",108,82,2000,0.692,70.768,0.1595,0.688048423,0.693937186,73.135,68.446,12.26150842,12.78827893,11.73408612,7.465810525,7.633621718,7.287864685,11797.39912,9371.20331,14280.16339,0.992,0.425,37.25275461,32.71118264,13.79310345,86.20689655,62,75,2.182319749,NA
"4863","LCA","Saint Lucia","High",108,82,2001,0.693,71.135,0.1605935,0.684716424,0.696834483,73.93,68.451,12.31108388,12.82295158,11.79707701,7.555959476,7.734918569,7.366535187,11242.19582,7938.27705,14621.16488,0.983,0.432,38.53626402,33.75453849,13.79310345,86.20689655,53.61,75.52,2.23588677,NA
"4864","LCA","Saint Lucia","High",108,82,2002,0.697,71.472,0.1617995,0.695918622,0.696189423,74.568,68.541,12.36065934,12.85762423,11.86006789,7.646108427,7.836215421,7.445205688,11379.94071,9041.397973,13767.51192,1,0.409,39.81977342,34.79789433,13.79310345,86.20689655,57.93,75.35,2.219234977,NA
"4865","LCA","Saint Lucia","High",108,82,2003,0.701,71.771,0.1630465,0.699589562,0.700272017,75.039,68.704,12.4102348,12.89229688,11.92305877,7.736257377,7.937512272,7.52387619,11611.40784,9032.629328,14238.86514,0.999,0.377,41.10328283,35.84125017,20.68965517,79.31034483,62.25,75.18,2.314608671,NA
"4866","LCA","Saint Lucia","High",108,82,2004,0.706,72.028,0.164239,0.704915569,0.705278763,75.287,68.972,12.45981026,12.92696953,11.98604965,7.826406328,8.038809124,7.602546692,12160.13293,9498.208302,14867.00483,0.999,0.39,42.38679223,36.88460601,20.68965517,79.31034483,61.8,73.8,2.453984742,NA
"4867","LCA","Saint Lucia","High",108,82,2005,0.711,72.245,0.1653855,0.713993817,0.705829128,75.492,69.204,12.75965023,13.62238979,11.90412998,7.916555279,8.140105975,7.681217194,12039.46138,9453.379731,14664.31338,1.012,0.386,43.67030164,37.92796185,20.68965517,79.31034483,60.8,76.2,2.348324526,NA
"4868","LCA","Saint Lucia","High",108,82,2006,0.722,72.465,0.1664695,0.723566208,0.717280369,75.699,69.442,13.17329979,13.96150017,12.39293957,8.00670423,8.241402827,7.759887695,13045.13457,10199.01049,15929.1395,1.009,0.395,44.95381104,38.97131769,14.28571429,85.71428571,61.4,69.6,2.465128852,NA
"4869","LCA","Saint Lucia","High",108,82,2007,0.721,72.599,0.167518,0.721879174,0.71800761,75.746,69.652,12.93115044,13.60653973,12.27186966,8.096853181,8.342699678,7.838558197,13103.71542,10291.40794,15948.10219,1.005,0.39,46.23732045,40.01467353,17.24137931,82.75862069,59.3,73.2,2.537160186,NA
"4870","LCA","Saint Lucia","High",108,82,2008,0.73,72.698,0.168576,0.729795035,0.727431709,75.735,69.849,13.44637966,14.20788956,12.7069397,8.187002132,8.44399653,7.917228699,13641.33117,10424.78597,16887.27992,1.003,0.386,47.52082985,41.05802938,17.24137931,82.75862069,52.41,65.71,2.521236712,NA
"4871","LCA","Saint Lucia","High",108,82,2009,0.733,72.722,0.1696875,0.73589621,0.727454911,75.808,69.844,13.56145,14.39791965,12.75333023,8.277151083,8.545293381,7.9958992,13658.22102,10968.71496,16366.25565,1.012,0.372,48.80433926,42.10138522,20.68965517,79.31034483,57.55,70.2,2.504714535,NA
"4872","LCA","Saint Lucia","High",108,82,2010,0.731,72.72,0.170935,0.731481121,0.728193248,75.707,69.929,13.24927998,13.83024979,12.69297028,8.367300034,8.646590233,8.074569702,13710.48903,11077.85359,16357.79656,1.005,0.363,50.08784866,43.14474106,20.68965517,79.31034483,59.68,71.46,2.850849738,NA
